log_id,raw_log_text,source_file,label,cluster_id,regex_label,regex_rule,bert_label,bert_confidence,bert_rule,llm_category,llm_confidence,final_category,pipeline_stage,final_confidence
2477,"INFO os_vif [req-d65c02a1-6c27-4fd5-b11a-4b5854cbc1a5] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:32:e2:c0,bridge_name='br-int',has_traffic_filtering=True,id=837de392-105d-4db0-b9c1-ca6cf6179e21,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap837de392-10')",../data/openstack-nova-dhcpoff.log,abnormal3,3,,,Network_Operations,0.79480916,DistilBERT_Classification,,,Network_Operations,BERT,0.79480916
9087,INFO os_vif [req-d4c8e9a6-21cd-44f5-af9e-f1cdf80ba5e5] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.73215824,DistilBERT_Classification,,,Network_Operations,BERT,0.73215824
4222,INFO nova.scheduler.client.report [req-323693be-048c-4a99-a4e1-d72300fbfdf7] Deleted allocation for instance 45b353e1-61a1-4f6e-ab5b-09cc4def076c,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,6,,,Scheduler_Operations,0.7309716,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7309716
6096,"WARNING nova.virt.libvirt.driver [None req-50a6cfeb-f047-4701-80f5-3fb117d9bdee admin admin] [instance: f4309eb0-8aff-4cb0-a350-91009c141c86] Timeout waiting for [('network-vif-plugged', 'b624db6f-ab5c-4735-b3c2-c2e9fc0c4aaa')] for instance with vm_state building and task_state spawning.: eventlet.timeout.Timeout: 300 seconds",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,22,,,System_Operations,0.7346322,DistilBERT_Classification,,,System_Operations,BERT,0.7346322
179,<machine maxCpus='1'>collie</machine>,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,17,,,Scheduler_Operations,0.72953165,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.72953165
5895,"INFO os_vif [None req-2f2a02f1-e668-44db-857d-b76c81bc44e2 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:7f:ee:f4,bridge_name='br-int',has_traffic_filtering=True,id=8d8a356e-a766-4fca-a984-3cd6d080539f,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap8d8a356e-a7')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.7128673,DistilBERT_Classification,,,Network_Operations,BERT,0.7128673
15023,INFO os_vif [req-2764dd42-014f-460c-a6a7-cfe361253d23] Successfully plugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,21,,,Network_Operations,0.7049406,DistilBERT_Classification,,,Network_Operations,BERT,0.7049406
36543,"WARNING nova.virt.libvirt.driver [req-89015431-a50e-4f25-accb-07af1e34440b] [instance: 0a5cd62b-9900-4459-be48-9de32e5b51fe] Timeout waiting for [('network-vif-plugged', 'fb16eb64-49f0-463c-8dbc-f7f7c5d50c11')] for instance with vm_state building and task_state spawning.: eventlet.timeout.Timeout: 300 seconds",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,22,,,System_Operations,0.7312122,DistilBERT_Classification,,,System_Operations,BERT,0.7312122
584,INFO os_vif [req-7e742e02-3402-4649-9485-5ee683896e85] Successfully plugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,21,,,Network_Operations,0.7075783,DistilBERT_Classification,,,Network_Operations,BERT,0.7075783
14247,"ERROR nova.compute.manager [instance: 5b555847-29f4-4365-9bff-d271dffa875c]   File ""/opt/stack/nova/nova/virt/libvirt/guest.py"", line 159, in launch",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,14,,,Scheduler_Operations,0.73448944,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.73448944
3428,INFO os_vif [req-70a8421e-86f9-4dad-9050-e92f454170b8] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.7345592,DistilBERT_Classification,,,Network_Operations,BERT,0.7345592
17698,"INFO os_vif [None req-dbc3971d-5aad-4e10-9c9f-90de3347e40d admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:d8:0a:9f,bridge_name='br-int',has_traffic_filtering=True,id=8395754e-8b11-418b-9130-833f290b43e7,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap8395754e-8b')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79629177,DistilBERT_Classification,,,Network_Operations,BERT,0.79629177
42075,"INFO os_vif [req-6c4685dd-6747-487e-83a0-5531698b67d8] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:b1:45:72,bridge_name='br-int',has_traffic_filtering=True,id=773a1820-7478-4ba6-b772-f546fc0586b9,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap773a1820-74')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.7954218,DistilBERT_Classification,,,Network_Operations,BERT,0.7954218
6387,ERROR nova.virt.libvirt.driver [req-acd1efc1-4d03-4ca8-890a-6764b69f64b1] [instance: aa2d5ff7-a1c8-404a-83eb-bffd959d4111] Failed to start libvirt guest: libvirt.libvirtError: internal error: process exited while connecting to monitor: 2021-04-17T12:15:24.228635Z qemu-system-x86_64: terminating on signal 15 from pid 1259 (/usr/sbin/libvirtd),../data/openstack-nova-undefine-vm-after-create.log,abnormal2,16,,,Scheduler_Operations,0.73006445,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.73006445
30608,"INFO os_vif [None req-cec23144-09c6-418a-a8ff-667ccc96f426 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:6d:57:72,bridge_name='br-int',has_traffic_filtering=True,id=bbc92642-aff5-469a-81f3-bc95ad733c3f,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapbbc92642-af')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79655397,DistilBERT_Classification,,,Network_Operations,BERT,0.79655397
12051,INFO nova.scheduler.client.report [None req-8c4f2885-6dab-478a-823c-ff95b5aa2409 admin admin] Deleted allocation for instance 8b9d607c-3a54-4e13-ba01-f515f0bc8b42,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,6,,,Scheduler_Operations,0.73384875,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.73384875
3644,"ERROR nova.compute.manager [req-386e6d8d-a184-40fd-bfde-8733d2d292e7] [instance: b512ad71-179a-4d5c-b905-29afe229d9f9] Build of instance b512ad71-179a-4d5c-b905-29afe229d9f9 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance b512ad71-179a-4d5c-b905-29afe229d9f9 aborted: Failed to allocate the network(s), not rescheduling.",../data/openstack-nova-dhcpoff.log,abnormal3,13,,,Network_Operations,0.70463026,DistilBERT_Classification,,,Network_Operations,BERT,0.70463026
955,INFO nova.scheduler.client.report [req-9f066697-7f75-466c-af70-8d43fd6d609b] Deleted allocation for instance e625f3c6-f475-44c9-849c-8c45f754d9af,../data/openstack-nova-dhcpoff.log,abnormal3,6,,,Scheduler_Operations,0.72883195,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.72883195
9521,INFO nova.scheduler.client.report [req-f0ecaa2f-18cf-44dc-86b1-91bf5ba0f5f7] Deleted allocation for instance 33070c75-c60d-4f7a-bdc8-b108543bfd0e,../data/openstack-nova-sample.log,mixed,6,,,Scheduler_Operations,0.7248338,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7248338
34869,"INFO os_vif [req-40ee8bb7-9445-467f-9439-e09d7dfe8f68] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:a2:42:66,bridge_name='br-int',has_traffic_filtering=True,id=ec15446d-ca4a-454e-b4fd-0bac09313ac0,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapec15446d-ca')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.7914092,DistilBERT_Classification,,,Network_Operations,BERT,0.7914092
9734,"INFO os_vif [None req-a7006353-d748-4966-8ec1-283e453135db admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:13:34:bf,bridge_name='br-int',has_traffic_filtering=True,id=41fb7df0-df99-4c20-b654-a60a1c181777,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap41fb7df0-df')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.79366624,DistilBERT_Classification,,,Network_Operations,BERT,0.79366624
45025,INFO nova.scheduler.client.report [None req-de66ebd1-a4ce-4cb4-ae36-65cbd37bed01 admin admin] Deleted allocation for instance 0b65f352-ea71-461c-888d-bd98805f8d92,../data/openstack-nova-normal-vm-create.log,normal,6,,,Scheduler_Operations,0.7335976,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7335976
4187,INFO os_vif [req-044a3ffb-b5d6-42dd-8c2f-d9450f9e01cb] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.7321508,DistilBERT_Classification,,,Network_Operations,BERT,0.7321508
8054,INFO os_vif [req-77dcb918-e78a-4910-a120-0150551008d3] Successfully plugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,21,,,Network_Operations,0.7022592,DistilBERT_Classification,,,Network_Operations,BERT,0.7022592
724,"INFO os_vif [req-788411b9-1765-4f52-9f35-d5811c33ac51] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:68:e9:54,bridge_name='br-int',has_traffic_filtering=True,id=0293f7f0-5f51-45c4-b3b7-a143e5fc8349,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap0293f7f0-5f')",../data/openstack-nova-dhcpoff.log,abnormal3,3,,,Network_Operations,0.7900559,DistilBERT_Classification,,,Network_Operations,BERT,0.7900559
10470,INFO os_vif [req-fcf145e8-4e05-46c4-b567-850b3c4b2d20] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.729232,DistilBERT_Classification,,,Network_Operations,BERT,0.729232
6707,INFO nova.scheduler.client.report [req-b306b2bc-ad03-4aee-8a5b-454f758fdb6c] Deleted allocation for instance 02e85c3f-84fc-43f0-84f1-7de48feaa066,../data/openstack-nova-sample.log,mixed,6,,,Scheduler_Operations,0.7300648,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7300648
8403,INFO nova.scheduler.client.report [None req-ae26599c-2d71-4f8c-8d77-ad7267958b0b admin admin] Deleted allocation for instance 117fa3bd-13f7-41a4-b5e2-395a2c83ba74,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,6,,,Scheduler_Operations,0.73292583,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.73292583
6648,INFO nova.scheduler.client.report [req-457bd7e5-b6a8-492a-8fad-eb2b15917bd3] Deleted allocation for instance 79bf224f-e3ad-401a-a35a-101890313e48,../data/openstack-nova-sample.log,mixed,6,,,System_Operations,0.7401079,DistilBERT_Classification,,,System_Operations,BERT,0.7401079
8911,INFO os_vif [req-84b582c7-9f23-4566-80bf-89c9c88d80b9] Successfully plugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,21,,,System_Operations,0.74679816,DistilBERT_Classification,,,System_Operations,BERT,0.74679816
9863,INFO nova.scheduler.client.report [req-6d127201-97b7-43fc-984b-0ca1c4fe0bae] Deleted allocation for instance 2f90e5a5-d289-48d0-932d-58b3c9ea5f8e,../data/openstack-nova-sample.log,mixed,6,,,Scheduler_Operations,0.72979534,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.72979534
5821,INFO os_vif [req-0fc1b408-1ebf-4a9e-988d-0cfe8fc320db] Successfully plugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,21,,,Network_Operations,0.7044388,DistilBERT_Classification,,,Network_Operations,BERT,0.7044388
87,<log file='/opt/stack/data/nova/instances/11e8dd0e-df7c-44bc-84ef-4604c28081e6/console.log' append='off'/>,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,24,,,Scheduler_Operations,0.7298542,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7298542
16648,<nova:name>fault-testing-vm-87</nova:name>,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,24,,,Scheduler_Operations,0.726135,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.726135
1907,INFO nova.compute.claims [req-3d0132c1-9fb3-4dbf-9e89-ae12b9eca3bc] [instance: b3473a31-1c84-4da4-bfd8-239d0087b62a] Claim successful on node parisaserver,../data/openstack-nova-dhcpoff.log,abnormal3,5,,,Scheduler_Operations,0.72965515,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.72965515
472,"INFO os_vif [None req-935113a3-f18a-4f67-b201-b959bad9661d admin admin] Successfully unplugged vif VIFOpenVSwitch(active=True,address=fa:16:3e:be:fa:2d,bridge_name='br-int',has_traffic_filtering=True,id=eeba0bd1-e177-4262-8750-628b06489b9b,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapeeba0bd1-e1')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.78993624,DistilBERT_Classification,,,Network_Operations,BERT,0.78993624
86954,INFO nova.scheduler.client.report [None req-a79ff095-248f-4227-b976-aef2aa03f504 admin admin] Deleted allocation for instance e56146e7-02e4-418c-a50e-63d4f93109d6,../data/openstack-nova-normal-vm-create.log,normal,6,,,Scheduler_Operations,0.7337358,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7337358
11709,INFO nova.scheduler.client.report [req-cf7bc7b5-82fb-4150-8488-10317b1db86d] Deleted allocation for instance 62661420-87ea-4de1-87e9-4d670299def1,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,6,,,Scheduler_Operations,0.7319481,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7319481
10013,INFO os_vif [req-0581e3bc-c548-48aa-9739-69bedc9e9814] Successfully plugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,21,,,Network_Operations,0.70625013,DistilBERT_Classification,,,Network_Operations,BERT,0.70625013
92089,"INFO os_vif [None req-4401d41e-9d56-4f1b-a343-5048ff3ba4b6 admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:29:7d:3b,bridge_name='br-int',has_traffic_filtering=True,id=4072ee17-79ad-475e-92f7-6853bdfaf2e1,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap4072ee17-79')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.7938689,DistilBERT_Classification,,,Network_Operations,BERT,0.7938689
12424,INFO nova.scheduler.client.report [req-117551cd-8c10-4383-8a46-969f2395880d] Deleted allocation for instance 69b855ce-bce6-4adc-bc37-f576faed118f,../data/openstack-nova-sample.log,mixed,6,,,Scheduler_Operations,0.7318523,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7318523
10602,"INFO os_vif [req-f3eabe24-99d9-471d-86f2-1aaec3686eb5] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:ee:8a:f5,bridge_name='br-int',has_traffic_filtering=True,id=333933ce-faaf-4b79-bfe9-ff10fdc9f42b,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap333933ce-fa')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.79319996,DistilBERT_Classification,,,Network_Operations,BERT,0.79319996
4594,INFO os_vif [req-d527aa39-bc67-49bd-98c4-8922769b89f3] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.7332029,DistilBERT_Classification,,,Network_Operations,BERT,0.7332029
9483,INFO os_vif [req-ed06ed91-4631-4a1c-b487-051201f18d4d] Successfully plugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,21,,,Network_Operations,0.70841724,DistilBERT_Classification,File_System_Errors,0.9,Network_Operations,BERT,0.70841724
12160,INFO nova.scheduler.client.report [req-0f6468d2-d8bd-4b43-94ed-1b89e0d2baf0] Deleted allocation for instance 0e6330b1-241e-47de-8ca8-9d9101e8c5be,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,6,,,Scheduler_Operations,0.73402065,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.73402065
2115,INFO nova.scheduler.client.report [req-c6996281-ecf8-4268-bf47-03701e280401] Deleted allocation for instance 2c8400e6-c515-4fee-9044-78857c954e8e,../data/openstack-nova-sample.log,mixed,6,,,Scheduler_Operations,0.72737366,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.72737366
23082,INFO nova.scheduler.client.report [req-70a7292a-c36b-4664-ae5f-cbb89cea8f11] Deleted allocation for instance b7a06eef-5f9b-4b21-a710-8b704a7387eb,../data/openstack-nova-sample.log,mixed,6,,,Scheduler_Operations,0.7231585,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7231585
221,INFO nova.scheduler.client.report [req-44556f15-c200-4316-96c3-6e1d01d51a31] Deleted allocation for instance 51865cd0-9126-40f6-83b9-2487e4aa2830,../data/openstack-nova-dhcpoff.log,abnormal3,6,,,Scheduler_Operations,0.73273313,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.73273313
19796,INFO os_vif [req-2de086a8-c95a-48dc-9ad8-bae4bf1f7501] Successfully plugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,21,,,Network_Operations,0.7154154,DistilBERT_Classification,,,Network_Operations,BERT,0.7154154
22246,"INFO os_vif [None req-4a1abca2-3c4e-4a95-81a8-695235ad606f admin admin] Successfully unplugged vif VIFOpenVSwitch(active=True,address=fa:16:3e:5c:7b:f0,bridge_name='br-int',has_traffic_filtering=True,id=fd24af97-bd56-42bc-a7f5-cfbab339949e,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapfd24af97-bd')",../data/openstack-nova-normal-vm-create.log,normal,3,,,Network_Operations,0.79581344,DistilBERT_Classification,,,Network_Operations,BERT,0.79581344
26232,"INFO os_vif [req-7571b36c-f23b-4240-91ee-1eb71378ccf2] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:25:bf:fd,bridge_name='br-int',has_traffic_filtering=True,id=226dada3-4100-471b-8248-1fe9a935eb98,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap226dada3-41')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.7959524,DistilBERT_Classification,,,Network_Operations,BERT,0.7959524
8388,WARNING nova.compute.manager [req-61dc0e79-a679-4b08-8530-d0ea6d184052 req-dc38f094-388b-4ea6-80a4-1165a06d15e8 service nova] [instance: df3874e1-ea3c-4592-8c13-42ba5099fb81] Received unexpected event network-vif-unplugged-fe9b364f-2c99-405c-a0c6-5d1a6fa6af8d for instance with vm_state building and task_state spawning.,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,22,,,Network_Operations,0.736133,DistilBERT_Classification,,,Network_Operations,BERT,0.736133
10293,INFO os_vif [req-524b3066-4581-409c-87da-a07fcf8cf897] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.7275385,DistilBERT_Classification,,,Network_Operations,BERT,0.7275385
3940,INFO os_vif [req-e8aabb50-d1b3-4111-af7d-b45bddfdcc15] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.7374888,DistilBERT_Classification,,,Network_Operations,BERT,0.7374888
6857,"WARNING nova.virt.libvirt.driver [None req-6be36a8d-79db-4005-8d51-5ed262c5cb22 admin admin] [instance: aab8ecb4-e5c0-4bef-87d9-d32660bc01f1] Timeout waiting for [('network-vif-plugged', '2a586787-fb2f-4d86-9611-8d5e13b5f54f')] for instance with vm_state building and task_state spawning.: eventlet.timeout.Timeout: 300 seconds",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,22,,,Network_Operations,0.7234181,DistilBERT_Classification,,,Network_Operations,BERT,0.7234181
8686,INFO nova.scheduler.client.report [req-b164666b-306d-40e3-9ab9-e67506d54f1b] Deleted allocation for instance 62d3cf10-090e-4e74-bb52-8576a75c557f,../data/openstack-nova-sample.log,mixed,6,,,Scheduler_Operations,0.73098624,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.73098624
10672,"INFO os_vif [None req-b6d6c1f6-dd1f-4909-938a-813ade03c7af admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:79:04:e5,bridge_name='br-int',has_traffic_filtering=True,id=d8220d14-0d67-4d56-8218-394a3049dafa,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapd8220d14-0d')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.7941692,DistilBERT_Classification,,,Network_Operations,BERT,0.7941692
7614,INFO os_vif [req-a27ffeae-8d8e-48ec-ac14-24fd3c08be9b] Successfully unplugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,9,,,Network_Operations,0.73857474,DistilBERT_Classification,,,Network_Operations,BERT,0.73857474
1930,INFO nova.scheduler.client.report [req-1b246d6d-4962-4659-86a2-d26d0832d4d2] Deleted allocation for instance 4eeaee1b-36bc-4386-b3df-a3151f1566f8,../data/openstack-nova-sample.log,mixed,6,,,Network_Operations,0.7944084,DistilBERT_Classification,,,Network_Operations,BERT,0.7944084
12163,"INFO os_vif [None req-9ae3d681-6eb4-40fa-9db3-49235c1ba857 admin admin] Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:f5:93:bb,bridge_name='br-int',has_traffic_filtering=True,id=6612e608-2c7f-4ed9-a8dc-fc11271957fc,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap6612e608-2c')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.7929378,DistilBERT_Classification,,,Network_Operations,BERT,0.7929378
9805,"INFO os_vif [req-ae125802-8c57-474d-931c-dc6921f268da] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:2a:7e:0e,bridge_name='br-int',has_traffic_filtering=True,id=e961e243-c0e8-448b-a085-1033c037b940,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tape961e243-c0')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.790815,DistilBERT_Classification,,,Network_Operations,BERT,0.790815
4576,"INFO os_vif [None req-4bae50b5-3eea-4442-86a2-8a802e630c39 admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:37:04:15,bridge_name='br-int',has_traffic_filtering=True,id=1a61fe17-ac44-4e91-a59c-b5ad0bc4cf92,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap1a61fe17-ac')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.79291636,DistilBERT_Classification,,,Network_Operations,BERT,0.79291636
35537,"INFO os_vif [req-94ca2283-7146-47b9-b70d-f8df3adbc429] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:33:6b:71,bridge_name='br-int',has_traffic_filtering=True,id=d8336107-6848-4ca1-86e3-fbf02d0f9f27,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapd8336107-68')",../data/openstack-nova-undefine-vm-after-create.log,abnormal2,3,,,Network_Operations,0.7921736,DistilBERT_Classification,,,Network_Operations,BERT,0.7921736
271,INFO nova.scheduler.client.report [req-d0946d6a-8e79-4501-9d9b-5425736e40a3] Deleted allocation for instance 02915417-a4bb-47e6-ae34-668f770451bf,../data/openstack-nova-sample.log,mixed,6,,,Scheduler_Operations,0.7352601,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7352601
8585,WARNING nova.compute.manager [req-ab40e8bf-20c4-43a9-8653-2797b73d898c req-7248ae5d-8401-49b9-9311-a98fc9148fe7 service nova] [instance: bf536429-0853-4879-94c2-3c4724902f93] Received unexpected event network-vif-plugged-b602a84f-12ba-4757-84a5-36eb8fc62f1d for instance with vm_state building and task_state spawning.,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,22,,,Network_Operations,0.70922965,DistilBERT_Classification,,,Network_Operations,BERT,0.70922965
47608,INFO nova.scheduler.client.report [None req-295f89be-32f7-4a27-8909-b7db708e093a admin admin] Deleted allocation for instance e7a4524c-45c1-4645-a95c-265906aaf8ae,../data/openstack-nova-normal-vm-create.log,normal,6,,,Scheduler_Operations,0.7328681,DistilBERT_Classification,,,Scheduler_Operations,BERT,0.7328681
11434,"INFO os_vif [None req-3afbed0c-6239-49fd-8d58-a9b5caed090f admin admin] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:34:96:c0,bridge_name='br-int',has_traffic_filtering=True,id=895580aa-f491-46f0-8bac-e4a1b80be72d,network=Network(93b94f17-4b97-40a2-b5c2-cf22e6b091fc),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap895580aa-f4')",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,3,,,Network_Operations,0.7341443,DistilBERT_Classification,,,Network_Operations,BERT,0.7341443
5471,"WARNING nova.virt.libvirt.driver [None req-674f9b0c-6d3d-4685-9b8a-bca3945912bd admin admin] [instance: f7e7a908-bbf0-43e6-8b61-b0a153e99255] Timeout waiting for [('network-vif-plugged', '63f99b3c-db7f-4bf3-be8c-87770d7bd27f')] for instance with vm_state building and task_state spawning.: eventlet.timeout.Timeout: 300 seconds",../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,22,,,System_Operations,0.7434066,DistilBERT_Classification,,,System_Operations,BERT,0.7434066
19163,INFO os_vif [req-ca0abd97-d3f2-4752-a272-2c0d6321a142] Successfully plugged vif VIFOpenVSwitch,../data/openstack-nova-sample.log,mixed,21,,,Network_Operations,0.7097573,DistilBERT_Classification,,,Network_Operations,BERT,0.7097573
